Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-450282,"MAPK targets/ Nuclear events mediated by MAP kinases",1,35,0.002305209774089442,0.9018951118744802,0.9018951118744802,2,16,0.001136525074584458,9606,Homo sapiens,"ATF2","","R-HSA-168053;R-HSA-168440"
R-HSA-5578749,"Transcriptional regulation by small RNAs",3,81,0.005334914048606995,0.9036455096274545,0.9036455096274545,1,5,3.5516408580764315E-4,9606,Homo sapiens,"H2AFX;HIST1H2BH;HIST1H2BD","","R-HSA-5578742"
R-HSA-162599,"Late Phase of HIV Life Cycle",7,160,0.010538101824408879,0.9046411516311692,0.9046411516311692,44,78,0.005540559738599233,9606,Homo sapiens,"CDK7;XPO1;TAF10;NMT1;TCEB2;SSRP1;GTF2E1","","R-HSA-180739;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-167121;R-HSA-180885;R-HSA-167130;R-HSA-167128;R-HSA-167192;R-HSA-167134;R-HSA-167196;R-HSA-167133;R-HSA-167197;R-HSA-9613490;R-HSA-162914;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-165028;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-165034;R-HSA-167150;R-HSA-167468;R-HSA-167148;R-HSA-167474;R-HSA-167090;R-HSA-167282;R-HSA-165043;R-HSA-167153;R-HSA-165047;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167097;R-HSA-167481;R-HSA-165055;R-HSA-167484;R-HSA-167292"
R-HSA-5626467,"RHO GTPases activate IQGAPs",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,5,5,3.5516408580764315E-4,9606,Homo sapiens,"IQGAP1","","R-HSA-5626549;R-HSA-5626469;R-HSA-5672304;R-HSA-5626507;R-HSA-5672329"
R-HSA-2424491,"DAP12 signaling",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,11,17,0.0012075578917459867,9606,Homo sapiens,"SHC1","","R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2396599;R-HSA-2424487;R-HSA-2396561;R-HSA-2424481;R-HSA-2396594;R-HSA-2424476;R-HSA-2424477;R-HSA-2396606"
R-HSA-2022854,"Keratan sulfate biosynthesis",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,3,9,6.392953544537576E-4,9606,Homo sapiens,"B4GALT4","","R-HSA-2046298;R-HSA-2025723;R-HSA-2046265"
R-HSA-2206281,"Mucopolysaccharidoses",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,2,22,0.0015627219775536298,9606,Homo sapiens,"HGSNAT","","R-HSA-9036056;R-HSA-2263492"
R-HSA-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,1,12,8.523938059383435E-4,9606,Homo sapiens,"NCOA2","","R-HSA-191972"
R-HSA-5686938,"Regulation of TLR by endogenous ligand",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,1,12,8.523938059383435E-4,9606,Homo sapiens,"DFNA5","","R-HSA-6805981"
R-HSA-9008059,"Interleukin-37 signaling",1,36,0.0023710729104919974,0.9081989630156116,0.9081989630156116,1,14,9.944594402614007E-4,9606,Homo sapiens,"STAT3","","R-HSA-9009072"
R-HSA-432722,"Golgi Associated Vesicle Biogenesis",2,61,0.0040176513205558845,0.9118675954315688,0.9118675954315688,5,7,4.972297201307004E-4,9606,Homo sapiens,"AP3S1;PUM1","","R-HSA-421831;R-HSA-421836;R-HSA-434362;R-HSA-421835;R-HSA-421833"
R-HSA-2129379,"Molecules associated with elastic fibres",1,37,0.002436936046894553,0.9140981290499892,0.9140981290499892,3,10,7.103281716152863E-4,9606,Homo sapiens,"MFAP2","","R-HSA-2161282;R-HSA-2328048;R-HSA-1592387"
R-HSA-182971,"EGFR downregulation",1,37,0.002436936046894553,0.9140981290499892,0.9140981290499892,6,22,0.0015627219775536298,9606,Homo sapiens,"HGS","","R-HSA-8867047;R-HSA-183072;R-HSA-8867044;R-HSA-8867041;R-HSA-182986;R-HSA-182990"
R-HSA-8963693,"Aspartate and asparagine metabolism",1,37,0.002436936046894553,0.9140981290499892,0.9140981290499892,1,11,7.813609887768149E-4,9606,Homo sapiens,"SLC25A13","","R-HSA-372448"
R-HSA-4551638,"SUMOylation of chromatin organization proteins",2,62,0.004083514456958441,0.9164510770047922,0.9164510770047922,15,15,0.0010654922574229295,9606,Homo sapiens,"CBX5;UBE2I","","R-HSA-4551655;R-HSA-6804485;R-HSA-8956365;R-HSA-4570496;R-HSA-4615872;R-HSA-4615873;R-HSA-4615905;R-HSA-4616015;R-HSA-4551727;R-HSA-4570485;R-HSA-4615987;R-HSA-4615889;R-HSA-4615839;R-HSA-4615900;R-HSA-4615933"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",1,38,0.002502799183297109,0.9196185651570923,0.9196185651570923,1,14,9.944594402614007E-4,9606,Homo sapiens,"PIK3C3","","R-HSA-6798174"
R-HSA-4791275,"Signaling by WNT in cancer",1,38,0.002502799183297109,0.9196185651570923,0.9196185651570923,1,16,0.001136525074584458,9606,Homo sapiens,"TNKS","","R-HSA-5262606"
R-HSA-5621481,"C-type lectin receptors (CLRs)",9,203,0.013370216689718764,0.9205237942357806,0.9205237942357806,8,68,0.004830231566983947,9606,Homo sapiens,"CASP8;CDC34;RPN2;PSMD14;PSMB3;PSMC4;PSME3;ITPR2","","R-HSA-5660662;R-HSA-169683;R-HSA-5660663;R-HSA-169680;R-HSA-5607728;R-HSA-5607731;R-HSA-5607724;R-HSA-5660665"
R-HSA-418597,"G alpha (z) signalling events",2,63,0.004149377593360996,0.9208098560949388,0.9208098560949388,1,13,9.234266230998721E-4,9606,Homo sapiens,"GNAS","","R-HSA-392129"
R-HSA-6783783,"Interleukin-10 signaling",3,86,0.005664229730619772,0.9236999689424682,0.9236999689424682,7,15,0.0010654922574229295,9606,Homo sapiens,"STAT3;IL18","","R-HSA-6784791;R-HSA-6784006;R-HSA-6784323;R-HSA-6784160;R-HSA-6784765;R-HSA-6790029;R-HSA-6784763"
R-HSA-4085377,"SUMOylation of SUMOylation proteins",1,39,0.002568662319699664,0.9247845633872951,0.9247845633872951,5,5,3.5516408580764315E-4,9606,Homo sapiens,"UBE2I","","R-HSA-4551649;R-HSA-4551683;R-HSA-3968362;R-HSA-4085350;R-HSA-4551679"
R-HSA-5083635,"Defective B3GALTL causes PpS",1,39,0.002568662319699664,0.9247845633872951,0.9247845633872951,1,1,7.103281716152862E-5,9606,Homo sapiens,"ADAMTS3","","R-HSA-6785565"
R-HSA-9668328,"Sealing of the nuclear envelope (NE) by ESCRT-III",1,39,0.002568662319699664,0.9247845633872951,0.9247845633872951,4,7,4.972297201307004E-4,9606,Homo sapiens,"SPAST","","R-HSA-9668419;R-HSA-9668389;R-HSA-9668405;R-HSA-9668415"
R-HSA-159418,"Recycling of bile acids and salts",1,39,0.002568662319699664,0.9247845633872951,0.9247845633872951,2,17,0.0012075578917459867,9606,Homo sapiens,"NCOA2","","R-HSA-194187;R-HSA-5340251"
R-HSA-9662361,"Sensory processing of sound by outer hair cells of the cochlea",2,64,0.004215240729763551,0.9249538690801817,0.9249538690801817,1,8,5.68262537292229E-4,9606,Homo sapiens,"TWF1;SPTAN1","","R-HSA-9663363"
R-HSA-9659379,"Sensory processing of sound",3,87,0.005730092867022327,0.9272211761862423,0.9272211761862423,2,13,9.234266230998721E-4,9606,Homo sapiens,"TWF1;SPTAN1;ACP1","","R-HSA-9663363;R-HSA-9659380"
R-HSA-4090294,"SUMOylation of intracellular receptors",1,40,0.0026345254561022198,0.9296188591307188,0.9296188591307188,25,25,0.0017758204290382155,9606,Homo sapiens,"UBE2I","","R-HSA-4719436;R-HSA-4719424;R-HSA-4341070;R-HSA-4755524;R-HSA-4755526;R-HSA-4719448;R-HSA-4341072;R-HSA-4717461;R-HSA-4341073;R-HSA-4755419;R-HSA-4546385;R-HSA-4546387;R-HSA-4717521;R-HSA-4090408;R-HSA-4546386;R-HSA-4341016;R-HSA-4719447;R-HSA-4341025;R-HSA-4090390;R-HSA-4755494;R-HSA-4720446;R-HSA-4719423;R-HSA-4720432;R-HSA-4341048;R-HSA-4719413"
R-HSA-114508,"Effects of PIP2 hydrolysis",1,40,0.0026345254561022198,0.9296188591307188,0.9296188591307188,2,9,6.392953544537576E-4,9606,Homo sapiens,"ITPR2","","R-HSA-139941;R-HSA-139854"
R-HSA-1482788,"Acyl chain remodelling of PC",1,40,0.0026345254561022198,0.9296188591307188,0.9296188591307188,1,9,6.392953544537576E-4,9606,Homo sapiens,"PLA2G12A","","R-HSA-1602417"
R-HSA-5173214,"O-glycosylation of TSR domain-containing proteins",1,41,0.002700388592504775,0.9341427307766131,0.9341427307766131,2,2,1.4206563432305724E-4,9606,Homo sapiens,"ADAMTS3","","R-HSA-5173005;R-HSA-5173192"
R-HSA-180746,"Nuclear import of Rev protein",1,41,0.002700388592504775,0.9341427307766131,0.9341427307766131,6,7,4.972297201307004E-4,9606,Homo sapiens,"KPNB1","","R-HSA-180736;R-HSA-180710;R-HSA-180725;R-HSA-180709;R-HSA-180728;R-HSA-180732"
R-HSA-5673000,"RAF activation",1,41,0.002700388592504775,0.9341427307766131,0.9341427307766131,1,12,8.523938059383435E-4,9606,Homo sapiens,"MAP2K2","","R-HSA-5672969"
R-HSA-8982491,"Glycogen metabolism",1,41,0.002700388592504775,0.9341427307766131,0.9341427307766131,1,37,0.0026282142349765593,9606,Homo sapiens,"PHKG2","","R-HSA-71588"
R-HSA-9658195,"Leishmania infection",14,302,0.019890667193571757,0.9360304794641772,0.9360304794641772,29,95,0.006748117630345219,9606,Homo sapiens,"ACTR3;ACTR2;PLK2;ARPC1B;RHBDF2;IL18;ITPR2;PTK2;ABI2;GNAS;DVL3;WASF1;NCK1","","R-HSA-9660819;R-HSA-2029469;R-HSA-9673296;R-HSA-2029466;R-HSA-392129;R-HSA-1861595;R-HSA-2029465;R-HSA-9662747;R-HSA-9666458;R-HSA-9660824;R-HSA-9660828;R-HSA-169683;R-HSA-9673794;R-HSA-9673346;R-HSA-169680;R-HSA-9673797;R-HSA-9673284;R-HSA-2197691;R-HSA-2197690;R-HSA-9673288;R-HSA-2197698;R-HSA-163617;R-HSA-449058;R-HSA-442592;R-HSA-9662818;R-HSA-2130194;R-HSA-9662823;R-HSA-448703;R-HSA-2029473"
R-HSA-112043,"PLC beta mediated events",2,67,0.004412830138971218,0.936191464952875,0.936191464952875,4,32,0.002273050149168916,9606,Homo sapiens,"ITPR2;KPNA2","","R-HSA-169683;R-HSA-169680;R-HSA-9619127;R-HSA-112282"
R-HSA-9772572,"Early SARS-CoV-2 Infection Events",2,67,0.004412830138971218,0.936191464952875,0.936191464952875,6,74,0.005256428469953119,9606,Homo sapiens,"GPC1;PIK3C3","","R-HSA-9694579;R-HSA-9694661;R-HSA-9698265;R-HSA-9699007;R-HSA-9697423;R-HSA-9698988"
R-HSA-1482839,"Acyl chain remodelling of PE",1,42,0.0027662517289073307,0.9383760929983734,0.9383760929983734,1,9,6.392953544537576E-4,9606,Homo sapiens,"PLA2G12A","","R-HSA-1602398"
R-HSA-163560,"Triglyceride catabolism",1,42,0.0027662517289073307,0.9383760929983734,0.9383760929983734,1,17,0.0012075578917459867,9606,Homo sapiens,"PLIN3","","R-HSA-8848355"
R-HSA-3296482,"Defects in vitamin and cofactor metabolism",1,42,0.0027662517289073307,0.9383760929983734,0.9383760929983734,1,20,0.0014206563432305726,9606,Homo sapiens,"CD320","","R-HSA-3325546"
R-HSA-8873719,"RAB geranylgeranylation",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,2,5,3.5516408580764315E-4,9606,Homo sapiens,"RAB2A;RAB5A","","R-HSA-8870469;R-HSA-8870466"
R-HSA-2644603,"Signaling by NOTCH1 in Cancer",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,5,39,0.0027702798692996163,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2220976;R-HSA-2220944;R-HSA-2730752;R-HSA-2220988;R-HSA-2666278"
R-HSA-8978934,"Metabolism of cofactors",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,3,28,0.0019889188805228015,9606,Homo sapiens,"DHFR;PTS","","R-HSA-1497794;R-HSA-1475422;R-HSA-1474184"
R-HSA-2644602,"Signaling by NOTCH1 PEST Domain Mutants in Cancer",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,2,21,0.0014916891603921011,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2220944;R-HSA-2220988"
R-HSA-2644606,"Constitutive Signaling by NOTCH1 PEST Domain Mutants",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,2,21,0.0014916891603921011,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2220944;R-HSA-2220988"
R-HSA-2894858,"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,2,21,0.0014916891603921011,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2220976;R-HSA-2220988"
R-HSA-2894862,"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,2,21,0.0014916891603921011,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2220976;R-HSA-2220988"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",2,68,0.004478693275373773,0.9395688615625969,0.9395688615625969,3,34,0.0024151157834919734,9606,Homo sapiens,"GPX1;P4HB","","R-HSA-3341296;R-HSA-3323013;R-HSA-71676"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",8,193,0.01271158532569321,0.9408428762391576,0.9408428762391576,13,42,0.0029833783207842022,9606,Homo sapiens,"ACTR3;ACTR2;ABI2;ARPC1B;ITPR2;WASF1;PTK2;NCK1","","R-HSA-2197698;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-1861595;R-HSA-2029465;R-HSA-169683;R-HSA-169680;R-HSA-2130194;R-HSA-2197691;R-HSA-2029476;R-HSA-2197690;R-HSA-2029473"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",4,113,0.00744253441348877,0.9410088725637688,0.9410088725637688,8,14,9.944594402614007E-4,9606,Homo sapiens,"HSPA9;SERPINH1;HSPA13;ATR","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-3371467;R-HSA-5252041;R-HSA-3371567;R-HSA-3371518;R-HSA-5252079"
R-HSA-3232142,"SUMOylation of ubiquitinylation proteins",1,43,0.002832114865309886,0.9423375840715289,0.9423375840715289,3,3,2.1309845148458588E-4,9606,Homo sapiens,"UBE2I","","R-HSA-5228523;R-HSA-4551721;R-HSA-3000434"
R-HSA-8853659,"RET signaling",1,43,0.002832114865309886,0.9423375840715289,0.9423375840715289,8,24,0.001704787611876687,9606,Homo sapiens,"SHC1","","R-HSA-8853734;R-HSA-8854981;R-HSA-8855508;R-HSA-8854897;R-HSA-8853793;R-HSA-8853774;R-HSA-8853737;R-HSA-8854905"
R-HSA-3371511,"HSF1 activation",1,43,0.002832114865309886,0.9423375840715289,0.9423375840715289,1,7,4.972297201307004E-4,9606,Homo sapiens,"SERPINH1","","R-HSA-4793819"
R-HSA-111933,"Calmodulin induced events",1,43,0.002832114865309886,0.9423375840715289,0.9423375840715289,2,23,0.0016337547947151583,9606,Homo sapiens,"KPNA2","","R-HSA-9619127;R-HSA-112282"
R-HSA-111997,"CaM pathway",1,43,0.002832114865309886,0.9423375840715289,0.9423375840715289,2,24,0.001704787611876687,9606,Homo sapiens,"KPNA2","","R-HSA-9619127;R-HSA-112282"
R-HSA-445717,"Aquaporin-mediated transport",2,69,0.004544556411776329,0.9427760300615403,0.9427760300615403,5,25,0.0017758204290382155,9606,Homo sapiens,"GNAS","","R-HSA-163617;R-HSA-432195;R-HSA-422320;R-HSA-432188;R-HSA-164377"
R-HSA-1660499,"Synthesis of PIPs at the plasma membrane",2,69,0.004544556411776329,0.9427760300615403,0.9427760300615403,3,33,0.002344082966330445,9606,Homo sapiens,"MTMR1;RAB5A","","R-HSA-8871366;R-HSA-1676203;R-HSA-1675994"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",8,194,0.012777448462095765,0.9428512756334475,0.9428512756334475,9,43,0.0030544111379457307,9606,Homo sapiens,"KIF18B;CBX5;RACGAP1;KIF23;KIF20A;TP53;ACP1;RAB5A","","R-HSA-983259;R-HSA-994106;R-HSA-994169;R-HSA-984648;R-HSA-992696;R-HSA-994148;R-HSA-983266;R-HSA-879459;R-HSA-1011600"
R-HSA-162587,"HIV Life Cycle",7,175,0.011526048870447211,0.943761602201374,0.943761602201374,44,117,0.00831083960789885,9606,Homo sapiens,"CDK7;XPO1;TAF10;NMT1;TCEB2;SSRP1;GTF2E1","","R-HSA-180739;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-167121;R-HSA-180885;R-HSA-167130;R-HSA-167128;R-HSA-167192;R-HSA-167134;R-HSA-167196;R-HSA-167133;R-HSA-167197;R-HSA-9613490;R-HSA-162914;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-165028;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-165034;R-HSA-167150;R-HSA-167468;R-HSA-167148;R-HSA-167474;R-HSA-167090;R-HSA-167282;R-HSA-165043;R-HSA-167153;R-HSA-165047;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167097;R-HSA-167481;R-HSA-165055;R-HSA-167484;R-HSA-167292"
R-HSA-2871837,"FCERI mediated NF-kB activation",7,175,0.011526048870447211,0.943761602201374,0.943761602201374,2,19,0.001349623526069044,9606,Homo sapiens,"CDC34;RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-5607728;R-HSA-5607724"
R-HSA-9635486,"Infection with Mycobacterium tuberculosis",5,135,0.00889152341434499,0.9439124949068716,0.9439124949068716,7,73,0.00518539565279159,9606,Homo sapiens,"HGS;ATP6V1H;ENO1;RAB5A;KPNB1","","R-HSA-9635667;R-HSA-9636242;R-HSA-9636247;R-HSA-9636251;R-HSA-9636397;R-HSA-9636669;R-HSA-9636684"
R-HSA-6784531,"tRNA processing in the nucleus",2,70,0.004610419548178884,0.9458208877760046,0.9458208877760046,3,7,4.972297201307004E-4,9606,Homo sapiens,"XPOT;ELAC2","","R-HSA-6785478;R-HSA-5696815;R-HSA-6783483"
R-HSA-165054,"Rev-mediated nuclear export of HIV RNA",1,45,0.002963841138114997,0.9495136090497993,0.9495136090497993,7,10,7.103281716152863E-4,9606,Homo sapiens,"XPO1","","R-HSA-180739;R-HSA-165043;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055"
R-HSA-74217,"Purine salvage",1,45,0.002963841138114997,0.9495136090497993,0.9495136090497993,1,12,8.523938059383435E-4,9606,Homo sapiens,"DGUOK","","R-HSA-74207"
R-HSA-6809371,"Formation of the cornified envelope",5,138,0.009089112823552658,0.9504210461237211,0.9504210461237211,11,27,0.001917886063361273,9606,Homo sapiens,"TGM1;KRT19;KRT18;PKP2;KRT5","","R-HSA-6814695;R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-6810899;R-HSA-8942224;R-HSA-6814734;R-HSA-6810894;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-HSA-15869,"Metabolism of nucleotides",11,256,0.016860962919054204,0.9513686414724812,0.9513686414724812,19,142,0.010086660036937065,9606,Homo sapiens,"DCTD;DGUOK;RRM2;CAD;GMPS;NME3;AK5;DCTPP1;GART;PAICS;NME1","","R-HSA-73792;R-HSA-73571;R-HSA-73573;R-HSA-111751;R-HSA-73577;R-HSA-73805;R-HSA-73806;R-HSA-73810;R-HSA-73813;R-HSA-6786257;R-HSA-73814;R-HSA-110137;R-HSA-482621;R-HSA-6806877;R-HSA-110138;R-HSA-482619;R-HSA-73596;R-HSA-74207;R-HSA-111742"
R-HSA-211976,"Endogenous sterols",2,72,0.004742145820983995,0.9514537766158905,0.9514537766158905,3,18,0.0012785907089075152,9606,Homo sapiens,"NCOA2;CYP1B1","","R-HSA-192051;R-HSA-192065;R-HSA-211951"
R-HSA-196071,"Metabolism of steroid hormones",2,72,0.004742145820983995,0.9514537766158905,0.9514537766158905,6,42,0.0029833783207842022,9606,Homo sapiens,"SRD5A1;HSD3B1","","R-HSA-193073;R-HSA-196372;R-HSA-193961;R-HSA-469659;R-HSA-196350;R-HSA-193052"
R-HSA-418346,"Platelet homeostasis",4,118,0.007771850095501548,0.9527186096927251,0.9527186096927251,5,31,0.0022020173320073874,9606,Homo sapiens,"GNAS;ITPR2;ATP2A2","","R-HSA-392852;R-HSA-392870;R-HSA-418365;R-HSA-139854;R-HSA-392874"
R-HSA-159231,"Transport of Mature mRNA Derived from an Intronless Transcript",1,46,0.0030297042745175526,0.9527597472977896,0.9527597472977896,1,3,2.1309845148458588E-4,9606,Homo sapiens,"FIP1L1","","R-HSA-77594"
R-HSA-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,46,0.0030297042745175526,0.9527597472977896,0.9527597472977896,1,14,9.944594402614007E-4,9606,Homo sapiens,"B4GALT4","","R-HSA-975919"
R-HSA-71336,"Pentose phosphate pathway",1,46,0.0030297042745175526,0.9527597472977896,0.9527597472977896,1,20,0.0014206563432305726,9606,Homo sapiens,"PGLS","","R-HSA-71296"
R-HSA-438064,"Post NMDA receptor activation events",3,96,0.006322861094645327,0.9528054008601149,0.9528054008601149,7,39,0.0027702798692996163,9606,Homo sapiens,"DLG1;KPNA2","","R-HSA-445367;R-HSA-9619127;R-HSA-9612085;R-HSA-442732;R-HSA-112282;R-HSA-9618750;R-HSA-442760"
R-HSA-71291,"Metabolism of amino acids and derivatives",34,666,0.04386484884410195,0.9536745958953272,0.9536745958953272,20,285,0.02024435289103566,9606,Homo sapiens,"AHCY;PSMD14;RPN2;SHMT2;NAB1;RPLP0;DCUN1D1;RPS27L;EPRS;HSD17B10;GLS;RPS17;RPS19;CBS;RPS18;PSMB3;RPL36;RPL35;RPL38;ACP1;RPS10;DARS;RPL35A;ASS1;AIMP2;PSMC4;PSME3;ALDH18A1;BCAT1;RPL26L1;SLC25A13","","R-HSA-353125;R-HSA-70723;R-HSA-174401;R-HSA-1614524;R-HSA-372448;R-HSA-2408546;R-HSA-2408559;R-HSA-508040;R-HSA-70577;R-HSA-71249;R-HSA-2408532;R-HSA-70609;R-HSA-6793590;R-HSA-508308;R-HSA-70773;R-HSA-70837;R-HSA-2408529;R-HSA-508369;R-HSA-508189;R-HSA-5333615"
R-HSA-112040,"G-protein mediated events",2,73,0.004808008957386551,0.9540561022755383,0.9540561022755383,4,41,0.0029123455036226737,9606,Homo sapiens,"ITPR2;KPNA2","","R-HSA-169683;R-HSA-169680;R-HSA-9619127;R-HSA-112282"
R-HSA-3371568,"Attenuation phase",1,47,0.003095567410920108,0.9557973617193037,0.9557973617193037,3,5,3.5516408580764315E-4,9606,Homo sapiens,"SERPINH1","","R-HSA-3371554;R-HSA-5082369;R-HSA-5082384"
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",1,47,0.003095567410920108,0.9557973617193037,0.9557973617193037,3,8,5.68262537292229E-4,9606,Homo sapiens,"FAP","","R-HSA-9023633;R-HSA-9023632;R-HSA-9709179"
R-HSA-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",1,47,0.003095567410920108,0.9557973617193037,0.9557973617193037,1,9,6.392953544537576E-4,9606,Homo sapiens,"FIP1L1","","R-HSA-77594"
R-HSA-379726,"Mitochondrial tRNA aminoacylation",1,47,0.003095567410920108,0.9557973617193037,0.9557973617193037,1,21,0.0014916891603921011,9606,Homo sapiens,"GARS","","R-HSA-380240"
R-HSA-1251985,"Nuclear signaling by ERBB4",1,47,0.003095567410920108,0.9557973617193037,0.9557973617193037,1,34,0.0024151157834919734,9606,Homo sapiens,"NCSTN","","R-HSA-1251997"
R-HSA-168271,"Transport of Ribonucleoproteins into the Host Nucleus",1,48,0.0031614305473226635,0.9586398348965435,0.9586398348965435,3,4,2.841312686461145E-4,9606,Homo sapiens,"KPNB1","","R-HSA-168337;R-HSA-168310;R-HSA-168317"
R-HSA-111996,"Ca-dependent events",1,48,0.0031614305473226635,0.9586398348965435,0.9586398348965435,2,27,0.001917886063361273,9606,Homo sapiens,"KPNA2","","R-HSA-9619127;R-HSA-112282"
R-HSA-9607240,"FLT3 Signaling",1,48,0.0031614305473226635,0.9586398348965435,0.9586398348965435,1,43,0.0030544111379457307,9606,Homo sapiens,"ABL2","","R-HSA-9706287"
R-HSA-5675221,"Negative regulation of MAPK pathway",1,49,0.003227293683725219,0.9612996913484944,0.9612996913484944,1,17,0.0012075578917459867,9606,Homo sapiens,"MAP2K2","","R-HSA-5674496"
R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,50,0.0032931568201277745,0.9637886524968279,0.9637886524968279,8,38,0.002699247052138088,9606,Homo sapiens,"SHC1","","R-HSA-508247;R-HSA-453111;R-HSA-912527;R-HSA-879934;R-HSA-913374;R-HSA-453104;R-HSA-879925;R-HSA-913424"
R-HSA-71403,"Citric acid cycle (TCA cycle)",1,50,0.0032931568201277745,0.9637886524968279,0.9637886524968279,1,17,0.0012075578917459867,9606,Homo sapiens,"NNT","","R-HSA-450971"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",9,227,0.014950931963380097,0.9643384256178795,0.9643384256178795,9,47,0.0033385424065918456,9606,Homo sapiens,"TOMM70;SEC23A;LARP1;IRAK1;RIPK2;G3BP1;PIK3C3;KPNA2;SEC24D","","R-HSA-9705299;R-HSA-9709852;R-HSA-168184;R-HSA-9760510;R-HSA-9709663;R-HSA-9755359;R-HSA-9768142;R-HSA-983426;R-HSA-9729481"
R-HSA-163685,"Integration of energy metabolism",5,147,0.009681881051175657,0.9660391161300014,0.9660391161300014,14,66,0.00468816593266089,9606,Homo sapiens,"MARCKS;GNAS;ITPR2;IQGAP1","","R-HSA-381607;R-HSA-163617;R-HSA-381644;R-HSA-381612;R-HSA-9728664;R-HSA-399978;R-HSA-381704;R-HSA-381707;R-HSA-381706;R-HSA-169683;R-HSA-169680;R-HSA-825631;R-HSA-422320;R-HSA-164377"
R-HSA-4570464,"SUMOylation of RNA binding proteins",1,51,0.00335901995653033,0.9661176881140778,0.9661176881140778,4,4,2.841312686461145E-4,9606,Homo sapiens,"UBE2I","","R-HSA-4570499;R-HSA-4570467;R-HSA-4570493;R-HSA-4570489"
R-HSA-400508,"Incretin synthesis, secretion, and inactivation",1,51,0.00335901995653033,0.9661176881140778,0.9661176881140778,5,15,0.0010654922574229295,9606,Homo sapiens,"FAP","","R-HSA-9023627;R-HSA-9023626;R-HSA-9023633;R-HSA-9023632;R-HSA-9709179"
R-HSA-1433557,"Signaling by SCF-KIT",1,51,0.00335901995653033,0.9661176881140778,0.9661176881140778,4,39,0.0027702798692996163,9606,Homo sapiens,"STAT3","","R-HSA-1433456;R-HSA-1470012;R-HSA-1470010;R-HSA-1470009"
R-HSA-75876,"Synthesis of very long-chain fatty acyl-CoAs",1,51,0.00335901995653033,0.9661176881140778,0.9661176881140778,1,12,8.523938059383435E-4,9606,Homo sapiens,"HACD3","","R-HSA-5676637"
