Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",3,165,0.010867417506421655,0.99871299473691,0.99871299473691,3,67,0.004759198749822418,9606,Homo sapiens,"SLC6A14;CP;SLC18A2","","R-HSA-904830;R-HSA-444160;R-HSA-375487"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",3,167,0.010999143779226768,0.9988483543830566,0.9988483543830566,4,76,0.005398494104276176,9606,Homo sapiens,"SLC1A1;SLC6A14;MAL","","R-HSA-428015;R-HSA-375487;R-HSA-1614546;R-HSA-372843"
R-HSA-1852241,"Organelle biogenesis and maintenance",10,338,0.022261740104063756,0.9988502796057833,0.9988502796057833,33,86,0.0061088222758914614,9606,Homo sapiens,"ATP5S;RXRA;PRKAR2B;DLC1;NPHP1;IFT27;B9D1;PPARGC1A;KIF17","","R-HSA-8949580;R-HSA-5625424;R-HSA-1605535;R-HSA-5625426;R-HSA-5617820;R-HSA-5617816;R-HSA-1368140;R-HSA-5625421;R-HSA-5625416;R-HSA-5626699;R-HSA-5624949;R-HSA-5626228;R-HSA-5624948;R-HSA-5624951;R-HSA-1592252;R-HSA-5626227;R-HSA-1592242;R-HSA-1605428;R-HSA-1592244;R-HSA-5626681;R-HSA-5624952;R-HSA-1592246;R-HSA-5638009;R-HSA-1592232;R-HSA-1592233;R-HSA-2466391;R-HSA-1592234;R-HSA-1592236;R-HSA-5617825;R-HSA-1592238;R-HSA-5626220;R-HSA-5626223;R-HSA-2466392"
R-HSA-73857,"RNA Polymerase II Transcription",85,1730,0.113943225976421,0.9988628661300082,0.9988628661300082,200,945,0.06712601221764455,9606,Homo sapiens,"BTG2;BTG1;SOX2;LGALS3;HEY1;NAMPT;MYB;CASP1;LMO3;LMO2;ZNF10;CLDN5;NR5A2;TAL1;KAT6A;CAT;KIT;RRAGD;PPARG;PRKCQ;SRSF5;SRSF6;ZNF552;SF1;ZNF672;CPB2;SERPINB13;ANAPC15;NOTCH4;SRF;TGFA;NEDD4L;FOXO4;GATA2;FOXO1;SOCS3;RXRA;SMYD2;HIVEP3;PPARGC1A;PTPN1;YES1;TNFRSF10C;ESR1;NR0B2;IL6;BMP2;NR6A1;NR4A3;BCL6;AGO4;CNOT8;MAMLD1;PF4;TP73","","R-HSA-8938121;R-HSA-6799462;R-HSA-8937097;R-HSA-8931981;R-HSA-9625749;R-HSA-9623192;R-HSA-8878220;R-HSA-8864395;R-HSA-8936068;R-HSA-8956568;R-HSA-9623168;R-HSA-6805620;R-HSA-9622667;R-HSA-8878237;R-HSA-9622668;R-HSA-9615501;R-HSA-8956586;R-HSA-9615536;R-HSA-8878243;R-HSA-8938158;R-HSA-8937134;R-HSA-8938150;R-HSA-6799441;R-HSA-380979;R-HSA-8938174;R-HSA-8932020;R-HSA-8932021;R-HSA-9622738;R-HSA-9615570;R-HSA-9615571;R-HSA-9622737;R-HSA-8956608;R-HSA-8938176;R-HSA-9008832;R-HSA-8932033;R-HSA-8932037;R-HSA-9615554;R-HSA-9623240;R-HSA-8864989;R-HSA-8864999;R-HSA-9623280;R-HSA-9623281;R-HSA-8932076;R-HSA-376419;R-HSA-9621242;R-HSA-9617660;R-HSA-8932070;R-HSA-9625828;R-HSA-9614564;R-HSA-9021183;R-HSA-9021182;R-HSA-8932084;R-HSA-9625324;R-HSA-199299;R-HSA-9623059;R-HSA-8938507;R-HSA-139913;R-HSA-9625091;R-HSA-1980047;R-HSA-382096;R-HSA-9617927;R-HSA-9625092;R-HSA-9625101;R-HSA-9622579;R-HSA-9624624;R-HSA-6798020;R-HSA-6798031;R-HSA-8938022;R-HSA-9624611;R-HSA-9623072;R-HSA-9023549;R-HSA-9625124;R-HSA-9008177;R-HSA-8938034;R-HSA-6798044;R-HSA-9023538;R-HSA-3700984;R-HSA-9614423;R-HSA-9618004;R-HSA-8938063;R-HSA-8936000;R-HSA-3700981;R-HSA-8938053;R-HSA-975040;R-HSA-9625693;R-HSA-8936007;R-HSA-9007707;R-HSA-9614414;R-HSA-9622604;R-HSA-9617996;R-HSA-6805638;R-HSA-6800001;R-HSA-9017441;R-HSA-3222237;R-HSA-9621116;R-HSA-9017447;R-HSA-6805640;R-HSA-9622627;R-HSA-9625699;R-HSA-8939129;R-HSA-8936058;R-HSA-8938108;R-HSA-9622630;R-HSA-6805650;R-HSA-9618021;R-HSA-8864381;R-HSA-9624976;R-HSA-8853890;R-HSA-8938382;R-HSA-8939904;R-HSA-9620891;R-HSA-9624985;R-HSA-3790130;R-HSA-8938371;R-HSA-4331340;R-HSA-8939929;R-HSA-9623427;R-HSA-8937369;R-HSA-9768832;R-HSA-77592;R-HSA-6800253;R-HSA-6800250;R-HSA-8938389;R-HSA-9620915;R-HSA-9617840;R-HSA-9625520;R-HSA-9617848;R-HSA-9008036;R-HSA-9617852;R-HSA-9617853;R-HSA-8935864;R-HSA-9625510;R-HSA-8864690;R-HSA-9617832;R-HSA-9617833;R-HSA-9617838;R-HSA-8864698;R-HSA-8938440;R-HSA-9008076;R-HSA-9622980;R-HSA-9622981;R-HSA-8955885;R-HSA-6798082;R-HSA-6798081;R-HSA-9008110;R-HSA-8935930;R-HSA-9623018;R-HSA-4396347;R-HSA-9623023;R-HSA-8938487;R-HSA-9617683;R-HSA-2318752;R-HSA-9621270;R-HSA-8956684;R-HSA-212356;R-HSA-8956676;R-HSA-9625375;R-HSA-3209151;R-HSA-9625346;R-HSA-9625863;R-HSA-6799815;R-HSA-9626928;R-HSA-3857305;R-HSA-9620788;R-HSA-3209114;R-HSA-9625406;R-HSA-9625378;R-HSA-8957241;R-HSA-9621289;R-HSA-9626962;R-HSA-9768788;R-HSA-6799777;R-HSA-2176491;R-HSA-9617758;R-HSA-9620828;R-HSA-9626945;R-HSA-9625409;R-HSA-2321904;R-HSA-5633414;R-HSA-9614662;R-HSA-8937820;R-HSA-9617735;R-HSA-2176502;R-HSA-8957265;R-HSA-9768782;R-HSA-8935766;R-HSA-9614669;R-HSA-9620813;R-HSA-8935785;R-HSA-9623415;R-HSA-9768829;R-HSA-8955748;R-HSA-9769316;R-HSA-8939900;R-HSA-5633441;R-HSA-72180;R-HSA-6799761;R-HSA-9620837;R-HSA-8937844;R-HSA-9769323"
R-HSA-2029481,"FCGR activation",1,103,0.006783903049463216,0.9989015172160198,0.9989015172160198,1,6,4.2619690296917176E-4,9606,Homo sapiens,"YES1","","R-HSA-2029459"
R-HSA-983695,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",1,103,0.006783903049463216,0.9989015172160198,0.9989015172160198,3,26,0.0018468532461997443,9606,Homo sapiens,"ITPR1","","R-HSA-169683;R-HSA-169680;R-HSA-1168376"
R-HSA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",3,168,0.011065006915629323,0.9989107021230412,0.9989107021230412,9,33,0.002344082966330445,9606,Homo sapiens,"MARCO;HBB;CD36","","R-HSA-2187264;R-HSA-2168883;R-HSA-2168885;R-HSA-2247510;R-HSA-2173781;R-HSA-2168884;R-HSA-2168889;R-HSA-2230938;R-HSA-2247512"
R-HSA-212165,"Epigenetic regulation of gene expression",2,139,0.009154975959955214,0.9989710088926941,0.9989710088926941,5,34,0.0024151157834919734,9606,Homo sapiens,"PHF1;SAP18","","R-HSA-212263;R-HSA-427409;R-HSA-5227490;R-HSA-433672;R-HSA-212252"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",1,104,0.006849766185865771,0.9989720686043329,0.9989720686043329,6,44,0.0031254439551072597,9606,Homo sapiens,"NFKB2","","R-HSA-5607731;R-HSA-5607725;R-HSA-5607741;R-HSA-5607726;R-HSA-5607720;R-HSA-5607723"
R-HSA-2168880,"Scavenging of heme from plasma",1,106,0.006981492458670882,0.9990998805492329,0.9990998805492329,5,12,8.523938059383435E-4,9606,Homo sapiens,"HBB","","R-HSA-2168883;R-HSA-2168885;R-HSA-2168884;R-HSA-2168889;R-HSA-2230938"
R-HSA-6805567,"Keratinization",5,226,0.01488506882697754,0.9991316106895665,0.9991316106895665,19,34,0.0024151157834919734,9606,Homo sapiens,"KRT4;SPINK5;PKP1;KRT23;PRSS8","","R-HSA-6814695;R-HSA-8849638;R-HSA-6806629;R-HSA-6805573;R-HSA-8849797;R-HSA-8849646;R-HSA-6814734;R-HSA-6814764;R-HSA-6805546;R-HSA-6806613;R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-6806610;R-HSA-6809393;R-HSA-6809663;R-HSA-8942224;R-HSA-6814298;R-HSA-6810937"
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1,108,0.007113218731475993,0.9992118143702406,0.9992118143702406,11,16,0.001136525074584458,9606,Homo sapiens,"B2M","","R-HSA-983422;R-HSA-983421;R-HSA-8951499;R-HSA-983146;R-HSA-983161;R-HSA-983142;R-HSA-983427;R-HSA-983426;R-HSA-983138;R-HSA-983425;R-HSA-983424"
R-HSA-71387,"Metabolism of carbohydrates",15,456,0.030033590199565304,0.9992259954482131,0.9992259954482131,48,241,0.0171189089359284,9606,Homo sapiens,"PFKFB2;PFKFB3;SLC35D2;PRELP;LYVE1;FUT1;HS3ST1;NDST1;HYAL1;TAL1;B3GALT2;ALDH1A1;GPC3;MAL;CHST5","","R-HSA-2076383;R-HSA-2046239;R-HSA-2046175;R-HSA-2076508;R-HSA-2046298;R-HSA-9603989;R-HSA-2024084;R-HSA-2160874;R-HSA-2076371;R-HSA-2046222;R-HSA-2022860;R-HSA-6813749;R-HSA-2046285;R-HSA-9033949;R-HSA-2160884;R-HSA-2022856;R-HSA-376851;R-HSA-2022919;R-HSA-1793217;R-HSA-2076419;R-HSA-2076611;R-HSA-2160892;R-HSA-2022851;R-HSA-1889981;R-HSA-1793209;R-HSA-2025724;R-HSA-9638064;R-HSA-1667005;R-HSA-2025723;R-HSA-1889978;R-HSA-2046265;R-HSA-71783;R-HSA-71334;R-HSA-198440;R-HSA-744231;R-HSA-1878002;R-HSA-372843;R-HSA-198508;R-HSA-2024108;R-HSA-2160915;R-HSA-163764;R-HSA-2076392;R-HSA-2022887;R-HSA-2024100;R-HSA-71802;R-HSA-2046180;R-HSA-1889955;R-HSA-1678694"
R-HSA-2871837,"FCERI mediated NF-kB activation",3,175,0.011526048870447211,0.9992634671304764,0.9992634671304764,13,19,0.001349623526069044,9606,Homo sapiens,"FCER1A;PRKCQ;MS4A2","","R-HSA-2730861;R-HSA-2730863;R-HSA-2730882;R-HSA-2730904;R-HSA-2730876;R-HSA-2730864;R-HSA-2730835;R-HSA-2730899;R-HSA-202328;R-HSA-2730900;R-HSA-2730836;R-HSA-2730903;R-HSA-2730902"
R-HSA-9610379,"HCMV Late Events",3,175,0.011526048870447211,0.9992634671304764,0.9992634671304764,2,19,0.001349623526069044,9606,Homo sapiens,"MVB12B;VPS37B","","R-HSA-9610954;R-HSA-9610942"
R-HSA-8953897,"Cellular responses to stimuli",44,1023,0.06737798853981426,0.9993049005936797,0.9993049005936797,121,481,0.03416678505469527,9606,Homo sapiens,"PPP1R15A;CXCL8;ANAPC15;EPAS1;HBB;HIF3A;ETS2;RXRA;RPS6KA2;BAALC;PPARGC1A;KDM6B;WFS1;GPX3;PRKCD;RPL22;SOD3;EEF1A1;MAPK10;IL6;GSTA4;TAL1;AGO4;MTF1;DLC1;MAPKAPK2;GSTA1;RRAGD;CAT;CAPZA2;TNIK;ATF4","","R-HSA-3790137;R-HSA-5660503;R-HSA-8979082;R-HSA-400143;R-HSA-3790130;R-HSA-1234179;R-HSA-9760128;R-HSA-1368065;R-HSA-1234183;R-HSA-9653894;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-3222546;R-HSA-5660530;R-HSA-6799695;R-HSA-450348;R-HSA-8932284;R-HSA-5660514;R-HSA-3222533;R-HSA-3225867;R-HSA-1235035;R-HSA-1791056;R-HSA-5663258;R-HSA-1235037;R-HSA-9635804;R-HSA-9653724;R-HSA-3299682;R-HSA-1368140;R-HSA-198746;R-HSA-9633742;R-HSA-9633008;R-HSA-9707504;R-HSA-517731;R-HSA-9654774;R-HSA-3341397;R-HSA-9707516;R-HSA-5660479;R-HSA-549475;R-HSA-1791088;R-HSA-1235070;R-HSA-1791095;R-HSA-3132737;R-HSA-3222593;R-HSA-9654752;R-HSA-9640167;R-HSA-3371591;R-HSA-9640168;R-HSA-9640175;R-HSA-9653742;R-HSA-4793911;R-HSA-9633005;R-HSA-9761815;R-HSA-9650710;R-HSA-3857328;R-HSA-9655071;R-HSA-3788725;R-HSA-9645598;R-HSA-3788724;R-HSA-3209151;R-HSA-9640195;R-HSA-3223200;R-HSA-9709317;R-HSA-1791118;R-HSA-3697838;R-HSA-1791107;R-HSA-3788705;R-HSA-9654792;R-HSA-3788708;R-HSA-3857305;R-HSA-9709360;R-HSA-9761841;R-HSA-3857308;R-HSA-3209111;R-HSA-9635892;R-HSA-450222;R-HSA-3209114;R-HSA-1791150;R-HSA-3209098;R-HSA-9645608;R-HSA-4837364;R-HSA-9655086;R-HSA-9635927;R-HSA-168136;R-HSA-3225851;R-HSA-381128;R-HSA-400342;R-HSA-8932184;R-HSA-9761858;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-9635918;R-HSA-1791173;R-HSA-168162;R-HSA-1234163;R-HSA-1234161;R-HSA-1234166;R-HSA-9639286;R-HSA-1234167;R-HSA-1234164;R-HSA-1234165;R-HSA-1234171;R-HSA-3209177;R-HSA-3209179;R-HSA-1234169;R-HSA-1234175;R-HSA-9644926;R-HSA-1234172;R-HSA-1234173;R-HSA-3788745;R-HSA-9635936;R-HSA-5618080;R-HSA-9760097;R-HSA-3788748;R-HSA-8979071;R-HSA-3209165;R-HSA-1234159;R-HSA-76031;R-HSA-9634669"
R-HSA-2262752,"Cellular responses to stress",43,1005,0.06619245208456827,0.9993138592933366,0.9993138592933366,117,450,0.03196476772268788,9606,Homo sapiens,"PPP1R15A;CXCL8;ANAPC15;EPAS1;HBB;HIF3A;ETS2;RXRA;RPS6KA2;BAALC;PPARGC1A;KDM6B;WFS1;GPX3;PRKCD;RPL22;SOD3;EEF1A1;MAPK10;IL6;GSTA4;TAL1;AGO4;DLC1;MAPKAPK2;GSTA1;RRAGD;CAT;CAPZA2;TNIK;ATF4","","R-HSA-3790137;R-HSA-8979082;R-HSA-400143;R-HSA-3790130;R-HSA-1234179;R-HSA-9760128;R-HSA-1368065;R-HSA-1234183;R-HSA-9653894;R-HSA-9653893;R-HSA-9646468;R-HSA-450333;R-HSA-3222546;R-HSA-6799695;R-HSA-450348;R-HSA-8932284;R-HSA-3222533;R-HSA-3225867;R-HSA-1235035;R-HSA-1791056;R-HSA-5663258;R-HSA-1235037;R-HSA-9635804;R-HSA-9653724;R-HSA-3299682;R-HSA-1368140;R-HSA-198746;R-HSA-9633742;R-HSA-9633008;R-HSA-9707504;R-HSA-517731;R-HSA-9654774;R-HSA-3341397;R-HSA-9707516;R-HSA-549475;R-HSA-1791088;R-HSA-1235070;R-HSA-1791095;R-HSA-3132737;R-HSA-3222593;R-HSA-9654752;R-HSA-9640167;R-HSA-3371591;R-HSA-9640168;R-HSA-9640175;R-HSA-9653742;R-HSA-4793911;R-HSA-9633005;R-HSA-9761815;R-HSA-9650710;R-HSA-3857328;R-HSA-9655071;R-HSA-3788725;R-HSA-9645598;R-HSA-3788724;R-HSA-3209151;R-HSA-9640195;R-HSA-3223200;R-HSA-9709317;R-HSA-1791118;R-HSA-3697838;R-HSA-1791107;R-HSA-3788705;R-HSA-9654792;R-HSA-3788708;R-HSA-3857305;R-HSA-9709360;R-HSA-9761841;R-HSA-3857308;R-HSA-3209111;R-HSA-9635892;R-HSA-450222;R-HSA-3209114;R-HSA-1791150;R-HSA-3209098;R-HSA-9645608;R-HSA-4837364;R-HSA-9655086;R-HSA-9635927;R-HSA-168136;R-HSA-3225851;R-HSA-381128;R-HSA-400342;R-HSA-8932184;R-HSA-9761858;R-HSA-1791180;R-HSA-9635915;R-HSA-1791169;R-HSA-9635912;R-HSA-9635918;R-HSA-1791173;R-HSA-168162;R-HSA-1234163;R-HSA-1234161;R-HSA-1234166;R-HSA-9639286;R-HSA-1234167;R-HSA-1234164;R-HSA-1234165;R-HSA-1234171;R-HSA-3209177;R-HSA-3209179;R-HSA-1234169;R-HSA-1234175;R-HSA-9644926;R-HSA-1234172;R-HSA-1234173;R-HSA-3788745;R-HSA-9635936;R-HSA-5618080;R-HSA-9760097;R-HSA-3788748;R-HSA-8979071;R-HSA-3209165;R-HSA-1234159;R-HSA-76031;R-HSA-9634669"
R-HSA-202403,"TCR signaling",2,147,0.009681881051175657,0.9993641235355057,0.9993641235355057,16,52,0.0036937064923994885,9606,Homo sapiens,"PRKCQ;HLA-DQB2","","R-HSA-202307;R-HSA-202214;R-HSA-202437;R-HSA-202245;R-HSA-202248;R-HSA-202216;R-HSA-202344;R-HSA-202222;R-HSA-8852200;R-HSA-202291;R-HSA-8855381;R-HSA-202165;R-HSA-202233;R-HSA-202328;R-HSA-202168;R-HSA-202174"
R-HSA-5633007,"Regulation of TP53 Activity",3,178,0.011723638279654877,0.999377746759099,0.999377746759099,7,98,0.006961216081829805,9606,Homo sapiens,"KAT6A;SMYD2;TP73","","R-HSA-6805638;R-HSA-6805620;R-HSA-6805650;R-HSA-6799777;R-HSA-6799761;R-HSA-3222237;R-HSA-6805640"
R-HSA-2408557,"Selenocysteine synthesis",1,112,0.007376671277086215,0.9993956865127056,0.9993956865127056,2,7,4.972297201307004E-4,9606,Homo sapiens,"RPL22","","R-HSA-2408529;R-HSA-5333615"
R-HSA-446203,"Asparagine N-linked glycosylation",13,421,0.02772838042547586,0.9994285012214201,0.9994285012214201,26,144,0.010228725671260121,9606,Homo sapiens,"GRIA1;SERPINA1;TGFA;F8;MAN2A2;DLC1;CAPZA2;BAALC;CD59;FOLR1;ST6GALNAC4;SPTBN1;GNE","","R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-975814;R-HSA-6809006;R-HSA-5694431;R-HSA-5694428;R-HSA-4084980;R-HSA-6809003;R-HSA-6809011;R-HSA-6809010;R-HSA-4085028;R-HSA-5694410;R-HSA-5694409;R-HSA-6807877;R-HSA-4085021;R-HSA-6807875;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-5694439;R-HSA-449715;R-HSA-5694446;R-HSA-5694445;R-HSA-5694442;R-HSA-5694441"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",1,113,0.00744253441348877,0.999434521696405,0.999434521696405,1,14,9.944594402614007E-4,9606,Homo sapiens,"MAPKAPK2","","R-HSA-4793911"
R-HSA-376176,"Signaling by ROBO receptors",5,235,0.01547783705460054,0.9994492828431507,0.9994492828431507,7,60,0.004261969029691718,9606,Homo sapiens,"PPP3CC;RPL22;SLIT3;ETF1;CLASP2","","R-HSA-428885;R-HSA-9014652;R-HSA-9010815;R-HSA-373715;R-HSA-9014834;R-HSA-9014610;R-HSA-9010645"
R-HSA-192823,"Viral mRNA Translation",1,114,0.007508397549891326,0.9994708635349933,0.9994708635349933,2,2,1.4206563432305724E-4,9606,Homo sapiens,"RPL22","","R-HSA-192704;R-HSA-192841"
R-HSA-68867,"Assembly of the pre-replicative complex",1,114,0.007508397549891326,0.9994708635349933,0.9994708635349933,1,23,0.0016337547947151583,9606,Homo sapiens,"ANAPC15","","R-HSA-68712"
R-HSA-69275,"G2/M Transition",4,212,0.013962984917341765,0.9995459738948992,0.9995459738948992,14,78,0.005540559738599233,9606,Homo sapiens,"PRKAR2B;DLC1;PRDM5;PHLDA1","","R-HSA-380455;R-HSA-380294;R-HSA-8853444;R-HSA-380303;R-HSA-8853419;R-HSA-380311;R-HSA-3000319;R-HSA-8853429;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-HSA-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",2,153,0.01007705986959099,0.9995576020952167,0.9995576020952167,10,31,0.0022020173320073874,9606,Homo sapiens,"ATP5S;NDUFA6","","R-HSA-164834;R-HSA-6799191;R-HSA-164832;R-HSA-163217;R-HSA-6799202;R-HSA-164840;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179;R-HSA-6799178"
R-HSA-72766,"Translation",9,339,0.02232760324046631,0.9995890581300508,0.9995890581300508,45,99,0.007032248898991334,9606,Homo sapiens,"EEF1A1;EIF5;MRPS14;RPL22;ETF1;EIF3F;COX7A1;EIF4E;MTRF1L","","R-HSA-5389842;R-HSA-5419281;R-HSA-1799326;R-HSA-72647;R-HSA-5368279;R-HSA-156808;R-HSA-5389848;R-HSA-5389849;R-HSA-5419264;R-HSA-156823;R-HSA-5419271;R-HSA-156826;R-HSA-157849;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-72671;R-HSA-5419277;R-HSA-72673;R-HSA-72672;R-HSA-72676;R-HSA-141671;R-HSA-156907;R-HSA-72619;R-HSA-141673;R-HSA-72621;R-HSA-6800138;R-HSA-156908;R-HSA-72622;R-HSA-5419261;R-HSA-156909;R-HSA-156915;R-HSA-72691;R-HSA-156912;R-HSA-5389857;R-HSA-156913;R-HSA-72631;R-HSA-72697;R-HSA-156923;R-HSA-1799330;R-HSA-141691;R-HSA-72635;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-453274,"Mitotic G2-G2/M phases",4,214,0.014094711190146875,0.9995921617161005,0.9995921617161005,14,80,0.0056826253729222904,9606,Homo sapiens,"PRKAR2B;DLC1;PRDM5;PHLDA1","","R-HSA-380455;R-HSA-380294;R-HSA-8853444;R-HSA-380303;R-HSA-8853419;R-HSA-380311;R-HSA-3000319;R-HSA-8853429;R-HSA-380272;R-HSA-8853405;R-HSA-2574845;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-HSA-611105,"Respiratory electron transport",1,118,0.007771850095501548,0.9995943462221561,0.9995943462221561,7,19,0.001349623526069044,9606,Homo sapiens,"NDUFA6","","R-HSA-6799191;R-HSA-163217;R-HSA-6799202;R-HSA-6799197;R-HSA-6799196;R-HSA-6799179;R-HSA-6799178"
R-HSA-8878159,"Transcriptional regulation by RUNX3",1,118,0.007771850095501548,0.9995943462221561,0.9995943462221561,5,47,0.0033385424065918456,9606,Homo sapiens,"MAMLD1","","R-HSA-1980047;R-HSA-8878243;R-HSA-4396347;R-HSA-8878237;R-HSA-8878220"
R-HSA-211897,"Cytochrome P450 - arranged by substrate type",3,186,0.012250543370875321,0.9996040622160984,0.9996040622160984,22,61,0.004333001846853246,9606,Homo sapiens,"CYP2C8;RXRA;CYP4B1","","R-HSA-76416;R-HSA-211873;R-HSA-192065;R-HSA-76354;R-HSA-215526;R-HSA-211910;R-HSA-212005;R-HSA-212004;R-HSA-76456;R-HSA-211881;R-HSA-76397;R-HSA-143468;R-HSA-192051;R-HSA-76466;R-HSA-76434;R-HSA-211991;R-HSA-211924;R-HSA-211988;R-HSA-211962;R-HSA-76475;R-HSA-211929;R-HSA-211966"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",1,119,0.007837713231904103,0.9996204249174608,0.9996204249174608,5,5,3.5516408580764315E-4,9606,Homo sapiens,"RPL22","","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-983705,"Signaling by the B Cell Receptor (BCR)",3,189,0.012448132780082987,0.9996661021827641,0.9996661021827641,6,45,0.003196476772268788,9606,Homo sapiens,"PPP3CC;ITPR1;FPR1","","R-HSA-169683;R-HSA-169680;R-HSA-2025882;R-HSA-1168376;R-HSA-2025890;R-HSA-9690461"
R-HSA-8951664,"Neddylation",5,249,0.016399920964236318,0.9997316509362033,0.9997316509362033,20,44,0.0031254439551072597,9606,Homo sapiens,"SOCS2;SOCS3;EPAS1;HIF3A;LYVE1","","R-HSA-8956040;R-HSA-8956200;R-HSA-8955241;R-HSA-8956106;R-HSA-8952618;R-HSA-8952044;R-HSA-8952620;R-HSA-8956045;R-HSA-8956099;R-HSA-8952039;R-HSA-8956103;R-HSA-8955289;R-HSA-9755303;R-HSA-8952638;R-HSA-8952639;R-HSA-8952625;R-HSA-8952626;R-HSA-8955285;R-HSA-8952630;R-HSA-8952631"
R-HSA-68882,"Mitotic Anaphase",5,249,0.016399920964236318,0.9997316509362033,0.9997316509362033,5,32,0.002273050149168916,9606,Homo sapiens,"ANAPC15;DLC1;PPP2R5A;CLASP2;NDEL1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",3,193,0.01271158532569321,0.9997341626033857,0.9997341626033857,4,42,0.0029833783207842022,9606,Homo sapiens,"YES1;PRKCD;ITPR1","","R-HSA-169683;R-HSA-169680;R-HSA-198314;R-HSA-2029459"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",5,250,0.016465784100638873,0.9997452013222712,0.9997452013222712,5,33,0.002344082966330445,9606,Homo sapiens,"ANAPC15;DLC1;PPP2R5A;CLASP2;NDEL1","","R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-69620,"Cell Cycle Checkpoints",6,279,0.018375815056312982,0.9997797130983689,0.9997797130983689,7,56,0.003977837761045603,9606,Homo sapiens,"ANAPC15;DLC1;MRC1;PPP2R5A;CLASP2;NDEL1","","R-HSA-141409;R-HSA-141431;R-HSA-176298;R-HSA-141422;R-HSA-176318;R-HSA-141439;R-HSA-141423"
